ref,fileName,date,description,status,publicScore,privateScore
55656410,w37_cal_mkt_realmlp.csv,2026-08-21 00:07:17.530000,"w37 es-bias CALIBRATION (CLEAN ANCHOR - the enabling send) — this is a MEASUREMENT, not an attempt on the board. The file is the raw test-prediction vector of pack member `mkt_realmlp`, whose out-of-fold AUC on our frozen SKF5 seed-42 folds is 0.9581337349. Expect it to score around 0.96129 — far below this account's 0.97118 best, which costs nothing because the public board shows best-of-all-submissions. WHY: w36f priced early-stopping-on-the-scored-fold at +2.7e-4 of inflated OOF AUC from a single usable reading, because the only other candidate's published score turned out to belong to a blend rather than to that model. Submitting the vector ourselves removes that ambiguity and returns an exact score for exactly these predictions. Member's early-stopping mechanism: none -- max_epochs=512 reached on all 5 folds. Pre-registered in experiments/w37c_prereg.py before any of these was sent: honest 0.961290 vs inflated 0.961017, 27 reporting steps apart. NOT a deadline candidate under any outcome — final selection is on CV.",SubmissionStatus.COMPLETE,0.96285,0.96287
55656409,w37_cal_ram_hgb.csv,2026-08-21 00:07:13.813000,"w37 es-bias CALIBRATION (CLEAN AUDIT of the line's own foundation) — this is a MEASUREMENT, not an attempt on the board. The file is the raw test-prediction vector of pack member `ram_hgb`, whose out-of-fold AUC on our frozen SKF5 seed-42 folds is 0.9680258266. Expect it to score around 0.96945 — far below this account's 0.97118 best, which costs nothing because the public board shows best-of-all-submissions. WHY: w36f priced early-stopping-on-the-scored-fold at +2.7e-4 of inflated OOF AUC from a single usable reading, because the only other candidate's published score turned out to belong to a blend rather than to that model. Submitting the vector ourselves removes that ambiguity and returns an exact score for exactly these predictions. Member's early-stopping mechanism: none -- audits the title-LB the whole line rests on. Pre-registered in experiments/w37c_prereg.py before any of these was sent: honest 0.969454 vs inflated 0.969181, 27 reporting steps apart. NOT a deadline candidate under any outcome — final selection is on CV.",SubmissionStatus.COMPLETE,0.96945,0.96915
55656404,w36_ad199std_rescale.csv,2026-08-21 00:07:10.383000,"w26g queue-drain w36_ad199std_rescale — CV 0.9701219373, family rescale, w26d predicted LB 0.971201 with P(beats the 0.97118 account best) 9.80e-01. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -6.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55656399,w36_ad199stdcorr.csv,2026-08-21 00:07:06.647000,"w26g queue-drain w36_ad199stdcorr — CV 0.9701400060, family h3, w26d predicted LB 0.971212 with P(beats the 0.97118 account best) 1.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -24.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97118,0.97093
55634065,w29_ad194std_rescale.csv,2026-08-20 00:08:14.663000,"w26g queue-drain w29_ad194std_rescale — CV 0.9700978809, family rescale, w26d predicted LB 0.971158 with P(beats the 0.97118 account best) 7.34e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 17.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97091
55634063,w27_ad190std_logit.csv,2026-08-20 00:08:11.677000,"w26g queue-drain w27_ad190std_logit — CV 0.9700395047, family logit, w26d predicted LB 0.971159 with P(beats the 0.97118 account best) 8.59e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 75.6e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97087
55634062,w29_ad194std_logit.csv,2026-08-20 00:08:07.933000,"w26g queue-drain w29_ad194std_logit — CV 0.9700399362, family logit, w26d predicted LB 0.971160 with P(beats the 0.97118 account best) 1.20e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 75.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97088
55634059,w27_ad190std.csv,2026-08-20 00:08:04.747000,"w26g queue-drain w27_ad190std — CV 0.9701109338, family ens4, w26d predicted LB 0.971161 with P(beats the 0.97118 account best) 1.68e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 4.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97091
55634058,w27_ad188raw_rescale.csv,2026-08-20 00:08:01.457000,"w26g queue-drain w27_ad188raw_rescale — CV 0.9700989714, family rescale, w26d predicted LB 0.971161 with P(beats the 0.97118 account best) 1.71e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 16.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97090
55634056,w27_ad190std_rescale.csv,2026-08-20 00:07:58.237000,"w26g queue-drain w27_ad190std_rescale — CV 0.9700990014, family rescale, w26d predicted LB 0.971161 with P(beats the 0.97118 account best) 1.75e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 16.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97090
55634054,w29_ad194stdcorr.csv,2026-08-20 00:07:55.157000,"w26g queue-drain w29_ad194stdcorr — CV 0.9701182875, family h3, w26d predicted LB 0.971161 with P(beats the 0.97118 account best) 1.94e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -3.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97118,0.97093
55634051,w27_ad188raw.csv,2026-08-20 00:07:51.943000,"w26g queue-drain w27_ad188raw — CV 0.9701113751, family ens4, w26d predicted LB 0.971161 with P(beats the 0.97118 account best) 2.32e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 3.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97091
55634050,w29_ad194std.csv,2026-08-20 00:07:48.910000,"w26g queue-drain w29_ad194std — CV 0.9701116199, family ens4, w26d predicted LB 0.971162 with P(beats the 0.97118 account best) 2.77e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 3.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55634048,w27_ad190stdcorr.csv,2026-08-20 00:07:45.873000,"w26g queue-drain w27_ad190stdcorr — CV 0.9701181344, family h3, w26d predicted LB 0.971161 with P(beats the 0.97118 account best) 1.73e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -3.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97118,0.97092
55627458,w27_ad188std.csv,2026-08-19 16:16:17.660000,"w27 slot3 w27_ad188std (ens4) - the last slot of the 08-19 day, sent under the decision rule registered in the w27 slot-2 entry SS12 (send w27_ad188stdcorr if it exists, else this; w21a is still running its permutation controls so it does not). Cross-fitted CV 0.9701093456 on the frozen folds, the rank-ensemble of all four transform stacks over the 188-member standardised pack. It is NOT a deadline candidate: selection is on CV and this sits 5.7e-6 below the CV leader w23_ad187stdcorr (0.9701150809). What makes it worth a slot rather than filler is that it is a clean out-of-sample test of a BUG FIXED THIS SLOT. w26d_queueprice.py decided whether a file's combiner was fitted on a standardised design matrix using a hard-coded whitelist of seven w23_* names, so every build since w23 - including this one, which was built with --standardize - scored as unstandardised and collected +27.43e-6 of predicted LB it had not earned. That is 3.3 reporting steps and it is the whole of yesterday's headline that the queue had 'changed character' and priced at P=0.37; corrected it prices at 1.6e-4. REGISTERED PREDICTION, written before the print: the corrected model says 0.97115, the old buggy one said 0.97118. Those are three reporting steps apart, so this single file discriminates them cleanly. 0.97115 confirms the fix and the -27.43e-6 standardisation penalty; 0.97118 would say the penalty does not apply to this build and the whitelist was accidentally right. Either way the CV bar for what is worth building next moves, and that bar - 0.9701326 for a standardised h3 file, not the 0.9701182 this workspace has been quoting - is now the number that matters.",SubmissionStatus.COMPLETE,0.97116,0.97091
55626607,w27_ad188std_h3.csv,2026-08-19 15:30:18.037000,"w27 slot2 w27_ad188std_h3 — the 187-member standardised h3 pack PLUS one member: lat_ctfix_r400, the lattice LightGBM rebuilt with the CT_ train/serve scale skew corrected (w26 §G, s=4/3). Cross-fitted CV 0.9701114720 on the frozen folds, against 0.9701092751 for the identical 187-member build, i.e. +2.20e-6 — inside the pre-registered 0..+6e-6 (prereg §L2) and below its +3e-6 mode. ⚠ Read as the value of ADDING A MEMBER, not of the correction: the paired 50/50 instrument gives the skewed control member the same marginal value. Second-highest CV ever built here; below the 0.9701150809 best sent and below the 0.9701181879 ship bar. Not a deadline candidate on its own.",SubmissionStatus.COMPLETE,0.97115,0.97091
55626311,blend160orig_rescale.csv,2026-08-19 15:13:27.653000,"w26g queue-drain blend160orig_rescale — CV 0.9700233487, family rescale, w26d predicted LB 0.971042 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 91.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97105,0.97083
55626308,blend159_logit.csv,2026-08-19 15:13:22.960000,"w26g queue-drain blend159_logit — CV 0.9699646622, family logit, w26d predicted LB 0.971043 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 150.4e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97106,0.97081
55626305,w14a_repro159av_logit.csv,2026-08-19 15:13:16.540000,"w26g queue-drain w14a_repro159av_logit — CV 0.9699648698, family logit, w26d predicted LB 0.971043 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 150.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97106,0.97081
55625690,blend159_rescale.csv,2026-08-19 14:39:51.017000,"w26g queue-drain blend159_rescale — CV 0.9700258922, family rescale, w26d predicted LB 0.971047 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 89.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97105,0.97083
55625689,blend160origm_rescale.csv,2026-08-19 14:39:47.770000,"w26g queue-drain blend160origm_rescale — CV 0.9700270088, family rescale, w26d predicted LB 0.971049 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 88.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97105,0.97083
55625686,w14a_repro159av_rescale.csv,2026-08-19 14:39:44.060000,"w26g queue-drain w14a_repro159av_rescale — CV 0.9700271741, family rescale, w26d predicted LB 0.971049 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 87.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97105,0.97083
55625682,blend159av_rescale.csv,2026-08-19 14:39:40.323000,"w26g queue-drain blend159av_rescale — CV 0.9700286702, family rescale, w26d predicted LB 0.971052 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 86.4e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97105,0.97083
55625681,w20_ad187_logit.csv,2026-08-19 14:39:37.043000,"w26g queue-drain w20_ad187_logit — CV 0.9700247998, family logit, w26d predicted LB 0.971158 with P(beats the 0.97118 account best) 6.26e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 90.3e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97088
55588458,w23_ad187std_logit.csv,2026-08-18 00:20:28.300000,"w25 slot1 send10 w23_ad187std_logit — CV 0.9700298055, the LOGIT-transform stack of the standardised 187 pack, and the last slot of the day spent on the largest single anomaly in this slot's full-history table. Across all 58 scored files the (LB - CV) gap is not constant: it runs +1000.7e-6 for wh3 and +1002.9 for w up to +1023.7 for ens4 and +1112.9e-6 for logit. The logit family sits ~105e-6 above h3, which is 13x the 8.21e-6 paired slice sd — and h3 is the mix that EXCLUDES logit while ens4 INCLUDES it, so this is also the mechanism behind the h3-vs-ens4 pattern that is now 11 matched pairs of CV preferring h3 and the public LB preferring ens4 by one step. The problem is that every logit file ever sent has CV between 0.9699498 and 0.9699648, so the offset is measured entirely at the bottom of the range and is fully confounded with the gap shrinking as CV rises. This file is +65e-6 of CV above any logit file previously sent and breaks that confound. REGISTERED PREDICTION, two hypotheses that differ by more than a dozen reporting steps: a fixed logit family offset gives 0.97114 (0.97112 after the -20e-6 standardisation offset this slot measured in 5 of 5 matched pairs); a gap that is an artefact of low CV gives roughly 0.97105. Not a deadline candidate — it is 85e-6 of CV below the pick.",SubmissionStatus.COMPLETE,0.97114,0.97087
55588454,w23_ad187std_h3_rankraw.csv,2026-08-18 00:20:13.373000,"w25 slot1 send9 w23_ad187std_h3_rankraw — CV 0.9700917912. This is the cleanest reading of the standardisation available anywhere on the account, because its unstandardised twin w20_ad187_rankraw has CV 0.9700915300: a dCV of +0.26e-6, essentially ZERO. Every previous matched pair confounded the standardisation with a CV gap of +8 to +20e-6 and had to be read through a slope. This one does not. The twin printed 0.97114. Standing evidence going in is 5 matched pairs in 5 transform families — h3, ens4, rescale, hybrid, and the corrected h3 — and in every single one the standardised file printed EXACTLY one reporting step below its unstandardised twin, -10.0e-6, regardless of whether the CV gap was +8.0 or +20.5e-6. That invariance is the striking part: the LB penalty does not scale with the CV gain, which is what a fixed offset looks like and not what a slope does. REGISTERED PREDICTION: 0.97112, i.e. one step below the twin at equal CV. If it instead ties at 0.97114 the offset is not fixed and the five-pair pattern needs re-reading. The final pick does not move on this either way — only w25d's held-out CV-side verdict can move it, per experiments/w25_prereg.txt §4.",SubmissionStatus.COMPLETE,0.97114,0.97089
55588412,w23_ad187std_h3_hybrid.csv,2026-08-18 00:17:58.723000,"w25 slot1 send8 w23_ad187std_h3_hybrid — CV 0.9700977970, the STANDARDISED twin of send7. Identical 187-member pack, identical hybrid transform, identical C=1.0 and frozen SKF5 seed42 folds; the sole difference is unit-sd scaling of the combiner's design matrix before the logistic fit. Fifth matched standardisation pair, third transform family. dCV +20.45e-6 in this file's favour, the largest separation of any pair so far, which makes it the most discriminating of the five: the CV-only forecast puts it at 0.971138, two to three steps above send7, while the observed standardisation residual of -24 to -38e-6 puts it at roughly 0.97111, level with or one step above send7. Registered before either prints. The mechanism under test is stated in experiments/w25_prereg.txt §2 — the combiner is cross-fitted on the SAME frozen folds that produced its 187 member OOF vectors, so a better-converged fit can exploit that leak harder, and letting lbfgs actually converge is the entire documented effect of standardising. If that is right the cross-fitted CV gain is partly optimism and the LB is simply reading the honest value. w25d tests exactly that on held-out rows, and only its verdict, not any of these prints, is permitted to move the final selection.",SubmissionStatus.COMPLETE,0.97112,0.97089
55588406,w20_ad187_hybrid.csv,2026-08-18 00:17:45.010000,"w25 slot1 send7 w20_ad187_hybrid — CV 0.9700773470, unstandardised 187-pack combiner under the HYBRID transform alone. Paired with send8 (the standardised twin, CV 0.9700977970) this is the FIFTH matched standardisation contrast and the third distinct transform family. Standing count going in is 4 of 4, all one reporting step DOWN for the standardised file, and send6 just made the sharpest reading yet: in the rescale family the standardised file is +15.86e-6 of CV ahead and printed 0.97114 against the unstandardised 0.97115. That same result also refuted the rescale family offset as a general explanation — the unstandardised rescale file landed at 0.97115 against a predicted 0.971138, one step, while its standardised twin missed by three. So the residual attaches to the standardisation, not to the transform. REGISTERED PREDICTION for this file: 0.971102 from the family model, modal 0.97110. The paired quantity send8 minus send7 is predicted at +35.7e-6 by CV alone and at roughly +12e-6 once the observed standardisation residual is applied. None of this moves the deadline pick, which is on CV; the CV-side test that could move it is running as w25d and is pre-registered at experiments/w25_prereg.txt §4.",SubmissionStatus.COMPLETE,0.97113,0.97091
55588389,w20_ad187_rescale.csv,2026-08-18 00:16:38.650000,"w25 slot1 send6 w20_ad187_rescale — CV 0.9700778471, the UNSTANDARDISED twin of send5. Same 187-member pack, same rescale transform, same C=1.0, same frozen SKF5 seed42 folds; the only difference is whether the combiner's design matrix is scaled to unit sd before the logistic fit. This is the fourth matched standardisation pair on the account and the first outside the h3/ens4 mixes. dCV is +15.86e-6 in the standardised file's favour, which is roughly double the +8.0 to +8.5e-6 seen in the mix files, because a single-transform stack has no rank-averaging to wash out the combiner's convergence defect. REGISTERED PREDICTION: 0.971138 from the family model, so modal 0.97114. The decisive quantity is the PAIRED difference send5 minus this file. Under the family model it is +27.8e-6, i.e. send5 should print two to three steps ABOVE this one. Under a general standardisation penalty of -24e-6 it is roughly +4e-6, i.e. the two should tie or differ by one step. Three matched pairs already favour the second reading; a fourth in a new family at double the CV separation is the cleanest look available at zero cost.",SubmissionStatus.COMPLETE,0.97115,0.97090
55588387,w23_ad187std_h3_rescale.csv,2026-08-18 00:16:25.480000,"w25 slot1 send5 w23_ad187std_h3_rescale — CV 0.9700937039, the standardised 187-pack combiner under the RESCALE transform alone. Two registered tests in one file. (1) The rescale family carries the largest offset in this slot's fit, +34.2e-6 above h3 with se 6.1 on only n=3 files, and an offset that large off three points is the one most likely to be an artefact; this is its first out-of-sample check. (2) It extends the standardisation contrast into a fourth transform family — so far that contrast is measured only in h3 and ens4, where it printed one step DOWN in 3 of 3 matched pairs despite +8.0 to +8.5e-6 of CV. Send6 is w20_ad187_rescale, the unstandardised twin of this exact file, so the pair isolates the standardisation with the family offset cancelling exactly. REGISTERED: the family model alone says 0.971166; shading by the -24e-6 residual the standardisation has shown in every matched pair so far says 0.971142. Those disagree by two reporting steps, which is the point — 0.97117 supports the family model and refutes a general standardisation penalty, 0.97114 does the reverse. Deadline selection is on CV and does not move on either.",SubmissionStatus.COMPLETE,0.97114,0.97090
55588382,w22_ad187corr_rankraw.csv,2026-08-18 00:16:11.357000,"w25 slot1 send4 w22_ad187corr_rankraw — CV 0.9701001355, the 5-arm c_avg correction on the RANKRAW base of the 187 pack, unstandardised. First out-of-sample test of the LB predictor this slot built. w25c fits LB ~ CV + transform-family offset over the 51 scored files with CV>=0.97: slope +1.750 (95% CI 1.629..1.872) and offsets, in e-6 of LB against h3 as reference, of rescale +34.2, ens4 +13.1, rankraw +9.6, hybrid -1.0, w -0.3, wh3 -4.1. Adding the family term drops the residual sd from 12.16e-6 to 8.67e-6, which is within noise of the 8.21e-6 paired slice sd w17a measured independently by simulation — so the CV-to-LB relation is, for the first time, fully accounted for. REGISTERED PREDICTION for this file: 0.971153, so the modal print is 0.97115 and 0.97116 is the near alternative. That is a genuine forecast from a model fitted before the file was sent, not a range wide enough to be unfalsifiable. Not a deadline candidate; it is 6.7e-6 of CV below the pick.",SubmissionStatus.COMPLETE,0.97117,0.97091
55588252,w23_ad187std.csv,2026-08-18 00:10:09.567000,"w25 slot1 send3 w23_ad187std — the ALL-FOUR-TRANSFORM (ens4) mix of the identical 187-member pack and the identical converged, standardised combiner as send2. CV 0.9701058972, which is -3.38e-6 against send2's h3 mix. This is the second half of the eleventh matched h3-vs-ens4 pair and the whole point of sending it: the two files differ in one thing only, whether the logit transform is inside the mix. REGISTERED BEFORE EITHER PRINTS, so it cannot be rationalised after: the standing pattern is 10 of 10 pairs with CV preferring h3 and the public LB preferring ens4 by one step, so the pattern-consistent outcome is this file printing ONE STEP ABOVE send2 despite being 3.4e-6 BELOW it on CV. If it does, the count goes to 11 of 11 and the mechanism is already named — this slot's full-history gap table shows the logit family carries an (LB-CV) gap of +1080 to +1099e-6 against the h3 family's +1001 to +1004e-6, a ~80e-6 separation that is 5x the 17e-6 paired slice sd, so including logit buys LB gap systematically rather than by draw. If instead it ties or prints below send2, the streak breaks at 10 and the slice-event reading survives. Either way the deadline pick is on CV and does not move.",SubmissionStatus.COMPLETE,0.97115,0.97090
55588245,w23_ad187std_h3.csv,2026-08-18 00:09:56.097000,"w25 slot1 send2 w23_ad187std_h3 — the UNCORRECTED standardised h3 base that send1's file is built on. CV 0.9701092751. Sent for two reasons. (1) It isolates the c_avg correction on the LB: send1 minus this file is the correction's public-slice value, dCV +5.72e-6, and no other pair on the account measures that on the standardised base. (2) Paired with send3 (w23_ad187std, the all-four-transform mix of the identical member set and identical converged combiner) it is the ELEVENTH matched h3-vs-ens4 reading this account has taken, and the first on a converged fit. The standing count going into today is 10 of 10 matched pairs where CV prefers h3 and the public LB prefers ens4 by exactly one 1e-5 reporting step — measured this slot in experiments/w25a_cvlb_full.py over the whole 58-file scored history, not a subset. w16s closed that as a p~0.24 slice event on 6 pairs; at 10 it is no longer comfortable, and an 11th independent reading is worth a free slot. Selection is still on CV and does not move on this.",SubmissionStatus.COMPLETE,0.97114,0.97090
55588167,w23_ad187stdcorr.csv,2026-08-18 00:07:30.530000,"w25 slot1 w23_ad187stdcorr — THE CV LEADER, and the file WANTED has pointed at since w24 but which had never been uploaded (the cap was gone before it existed). 5-arm scheme-average c_avg correction rebuilt on w23's STANDARDISED h3 base of the 187-member pack; w21a_ad187corr.py run verbatim with only W21A_BASE/W21A_TAG swapped. CV 0.9701150809, independently recomputed from the stored OOF this slot and matching to all 10 digits. That is +8.20e-6 on w21_ad187corr (LB 0.97117) and +5.72e-6 of correction on its own base. REGISTERED PREDICTION, written into JOURNAL w24 section 5 BEFORE this file could be scored: at the workspace's observed CV->LB slope of roughly 2x the modal print is 0.97119, with 0.97118 the main alternative; a print at or below 0.97117 is information about the 20% public slice, not about the file, and by pre-registered rule R3 would NOT move the deadline pick back. Selection here is on CV and always has been.",SubmissionStatus.COMPLETE,0.97116,0.97091
55579386,w21_ad187corr_ens4.csv,2026-08-17 13:40:48.540000,"w21 slot7 ad187corr_ens4 — the same 5-arm scheme-average c_avg correction applied to the ALL-FOUR-transform base of the 187 pack instead of its h3 base. Identical code path, only W21A_BASE/W21A_TAG swapped, so the h3 run reproduces byte-for-byte. CV 0.9701039331. Registered as ship 3 in experiments/w21_prereg.txt BEFORE it was built and before either earlier send had printed, precisely so it could not be chosen off a table: it is w16q's move one pack later, closing the same option-set asymmetry (every corrected file on the new pack was h3-side). NOT a deadline pick under any outcome, stated in advance. FIRST RESULT, a replication rather than a claim: the correction is worth +6.044e-6 on this base against +6.066e-6 on the h3 base, a difference of 0.022e-6 — so together with w16q's identical full-data weight vector across bases, c_avg's value is now independent of the pack (159->187) AND of the transform (h3->ens4). WHAT IT TESTS: h3 vs ens4 for an eighth time. w16q found h3 above ens4 on CV 6/6 and below it on the public LB 6/6, and w16s closed that as a p~0.24 slice event. The 187 pack reproduced both halves unprompted — uncorrected h3-ens4 is CV +2.925e-6 with LB 0.97115 vs 0.97116, corrected is CV +2.948e-6 with LB 0.97117 vs this file. The two CV margins agree to 0.023e-6 and BOTH are smaller than the 159 pack's ~4.2e-6: the transform gap shrinks as the pack grows, which nothing on file predicted. REGISTERED PREDICTION against w21_ad187corr LB 0.97117, dCV -2.948e-6, LAW-IF paired sd 6.960e-6, zero draws: beta=1 gives 0.97116 0.338 / 0.97117 0.460 / 0.97118 0.137, beta=2 gives 0.97116 0.432 / 0.97117 0.380. Registered IN ADVANCE that this is near a coin flip and will NOT settle the anomaly — P(replicates an 8th time) is 0.606 under beta=1 and 0.452 under beta=2, so neither outcome is surprising under either model. 296,302 rows, all distinct, rhash 13fbea81dae0, rank-duplicate of nothing on disk. The argmax is again not shipped: the 4-arm drop-mask combination reads 0.9701041222, above the sent 5-arm 0.9701039331. Nothing here was chosen with reference to the public slice.",SubmissionStatus.COMPLETE,0.97118,0.97092
55578981,w20_ad187.csv,2026-08-17 13:14:37.793000,"w21 slot7 ad187_all4 — the FOUR-TRANSFORM average (logit+hybrid+rankraw+rescale) of the same 187-member pack, CV 0.9700978895, built last slot and never sent. NOT a deadline candidate: 2.9e-6 below w20_ad187_h3, which already holds the zero-parameter hedge slot on the same pack, so it can only be a worse version of a slot that is filled. It is sent because it DISCRIMINATES the one live open question the record has, where the higher-CV files do not. w20 measured dLB/dCV at 1.94 and 2.08 on two sends at |dCV| ~ 55e-6, against w19b's fitted beta of 2.12 with sd(beta_hat) 0.66 and its conclusion that the board cannot resolve the slope. This file's dCV is NEGATIVE (-2.925e-6 against w20_ad187_h3, LAW-IF paired sd 6.963e-6, zero draws), so a beta of 2 doubles a LOSS instead of a gain and the two hypotheses name DIFFERENT modal cells for the first time: beta=1 gives 0.97113 0.053 / 0.97114 0.337 / 0.97115 0.460 / 0.97116 0.140, beta=2 gives 0.97113 0.108 / 0.97114 0.431 / 0.97115 0.381 / 0.97116 0.073. Registered in experiments/w21_prereg.txt before upload, including the admission that neither reading is decisive on one file: a 0.97115 print is only 1.21x more likely under beta=1 and a 0.97113-or-below print only 2.0x more likely under beta=2. Every ship this slot is also a TIGHT pair against a freshly-scored reference in a populated family, which is where w19a's tau is identified and where the marginal value of a submission now sits. 296,302 rows, ids equal sample_submission, all finite, rank-duplicate of nothing on disk; spearman 0.9998426 vs w20_ad187_h3 with 296,071 of 296,302 rows differing in rank. Nothing here was chosen with reference to the public slice.",SubmissionStatus.COMPLETE,0.97116,0.97091
